scope,folder,filename,ext,size_mb,created,modified,modified_by,tags,asset_type,industry,product,competitor,status,suggest_ingest,skip_reason,web_url,drive_id,item_id
sales,Presentations/Product Presentations/Nano,Accops - NanoOS - Tech Doc-v3.pdf,pdf,0.48,2021-07-16,2021-07-16,BALABHARATHY,Deck; Sales,Deck,,,,active,yes,,https://propalmsnetwork.sharepoint.com/sites/Company/Shared%20Documents/Sales/Sales%20Collateral/Presentations/Product%20Presentations/Nano/Accops%20-%20NanoOS%20-%20Tech%20Doc-v3.pdf,b!MW22Pukebk6aWlrjbkWCK27cJOS0bM9OhUq0QE7-doKh1nVGqaB-SKHlnIF7W6dj,01X5UIHT3PZS7QZHOBOBGJLHE433CPRBLG
sales,Presentations/Product Presentations/ProxMox,Accops-Proxmox V2.0.pptx,pptx,1.94,2024-12-21,2024-12-21,Vijender Yadav,Deck; Sales,Deck,,,,active,yes,,https://propalmsnetwork.sharepoint.com/sites/Company/_layouts/15/Doc.aspx?sourcedoc=%7BF379EC6D-AB04-42F6-949B-20564E618AEA%7D&file=Accops-Proxmox%20V2.0.pptx&action=edit&mobileredirect=true,b!MW22Pukebk6aWlrjbkWCK27cJOS0bM9OhUq0QE7-doKh1nVGqaB-SKHlnIF7W6dj,01X5UIHT3N5R47GBFL6ZBJJGZAKZHGDCXK
sales,Presentations/Technical Solutions Presentations,FA3518FD.tmp,tmp,1.83,2021-07-16,2021-07-16,BALABHARATHY,Deck; Sales,Deck,,,,active,no,not a document,https://propalmsnetwork.sharepoint.com/sites/Company/Shared%20Documents/Sales/Sales%20Collateral/Presentations/Technical%20Solutions%20Presentations/FA3518FD.tmp,b!MW22Pukebk6aWlrjbkWCK27cJOS0bM9OhUq0QE7-doKh1nVGqaB-SKHlnIF7W6dj,01X5UIHT2VSYSNJOZXKRDIRBS7IVUR4ULQ
sales,Presentations/Technical Solutions Presentations/BYOD,Accops - Technical Solution - BYOD.pptx,pptx,3.42,2021-07-16,2021-07-16,BALABHARATHY,Deck; Sales,Deck,,,,active,yes,,https://propalmsnetwork.sharepoint.com/sites/Company/_layouts/15/Doc.aspx?sourcedoc=%7B32F5E8E8-1F32-4E09-AEE3-B17A4CD5469E%7D&file=Accops%20-%20Technical%20Solution%20-%20BYOD.pptx&action=edit&mobileredirect=true,b!MW22Pukebk6aWlrjbkWCK27cJOS0bM9OhUq0QE7-doKh1nVGqaB-SKHlnIF7W6dj,01X5UIHT7I5D2TEMQ7BFHK5Y5RPJGNKRU6
sales,Presentations/Technical Solutions Presentations/Cisco,Cisco+accops_Joint Presentation_Customer_28May2020-v2.0.pptx,pptx,15.35,2021-07-16,2021-07-16,BALABHARATHY,Deck; Sales,Deck,,,,active,yes,,https://propalmsnetwork.sharepoint.com/sites/Company/_layouts/15/Doc.aspx?sourcedoc=%7B71D21B8B-C996-4A26-8986-783AF316EBFA%7D&file=Cisco%2Baccops_Joint%20Presentation_Customer_28May2020-v2.0.pptx&action=edit&mobileredirect=true,b!MW22Pukebk6aWlrjbkWCK27cJOS0bM9OhUq0QE7-doKh1nVGqaB-SKHlnIF7W6dj,01X5UIHT4LDPJHDFWJEZFITBTYHLZRN272
sales,Presentations/Technical Solutions Presentations/Cisco,VDI Solution - Hybrid Cloud Architecture.pptx,pptx,1.92,2021-07-16,2021-07-16,BALABHARATHY,Deck; VDI; Sales,Deck,,VDI,,active,yes,,https://propalmsnetwork.sharepoint.com/sites/Company/_layouts/15/Doc.aspx?sourcedoc=%7BEBDF88E5-E559-4A60-8B38-0EA23A29567A%7D&file=VDI%20Solution%20-%20Hybrid%20Cloud%20Architecture.pptx&action=edit&mobileredirect=true,b!MW22Pukebk6aWlrjbkWCK27cJOS0bM9OhUq0QE7-doKh1nVGqaB-SKHlnIF7W6dj,01X5UIHT7FRDP6WWPFMBFIWOAOUI5CSVT2
sales,Presentations/Technical Solutions Presentations/DaaS,Accops - Cloud vs On-premise -Cost Comparison.pptx,pptx,1.26,2021-07-16,2021-07-16,Vijender Yadav,Deck; Competitive; DaaS; Sales,Deck; Competitive,,DaaS,,active,yes,,https://propalmsnetwork.sharepoint.com/sites/Company/_layouts/15/Doc.aspx?sourcedoc=%7B2F564E60-06AD-4AA0-8273-2E0D5FFA37CA%7D&file=Accops%20-%20Cloud%20vs%20On-premise%20-Cost%20Comparison.pptx&action=edit&mobileredirect=true,b!MW22Pukebk6aWlrjbkWCK27cJOS0bM9OhUq0QE7-doKh1nVGqaB-SKHlnIF7W6dj,01X5UIHT3AJZLC7LIGUBFIE4ZOBVP7UN6K
sales,Presentations/Technical Solutions Presentations/DaaS,Accops DaaS - DIY and AMD v2.pptx,pptx,5.05,2021-10-29,2023-03-03,Vijender Yadav,Deck; DaaS; Sales,Deck,,DaaS,,active,yes,,https://propalmsnetwork.sharepoint.com/sites/Company/_layouts/15/Doc.aspx?sourcedoc=%7B4BDE8917-556C-4227-A4DB-552C74546D68%7D&file=Accops%20DaaS%20-%20DIY%20and%20AMD%20v2.pptx&action=edit&mobileredirect=true,b!MW22Pukebk6aWlrjbkWCK27cJOS0bM9OhUq0QE7-doKh1nVGqaB-SKHlnIF7W6dj,01X5UIHTYXRHPEW3CVE5BKJW2VFR2FI3LI
sales,Presentations/Technical Solutions Presentations/DaaS,Calculatore in sales tools.txt,txt,0.0,2021-10-30,2021-10-30,Vijender Yadav,Deck; DaaS; Sales,Deck,,DaaS,,active,yes,,https://propalmsnetwork.sharepoint.com/sites/Company/Shared%20Documents/Sales/Sales%20Collateral/Presentations/Technical%20Solutions%20Presentations/DaaS/Calculatore%20in%20sales%20tools.txt,b!MW22Pukebk6aWlrjbkWCK27cJOS0bM9OhUq0QE7-doKh1nVGqaB-SKHlnIF7W6dj,01X5UIHT3WQT22LNAA5RBIJIYQHJYYGHJD
sales,Presentations/Technical Solutions Presentations/DaaS,VDI-DaaS-Licensing-Breakup and Comparison.xlsx,xlsx,0.02,2023-03-03,2023-03-03,Vijender Yadav,Deck; Competitive; VDI; DaaS; Sales,Deck; Competitive,,VDI; DaaS,,active,yes,,https://propalmsnetwork.sharepoint.com/sites/Company/_layouts/15/Doc.aspx?sourcedoc=%7B6E8B667B-F69F-47AB-86D5-E432CA95F6D9%7D&file=VDI-DaaS-Licensing-Breakup%20and%20Comparison.xlsx&action=default&mobileredirect=true,b!MW22Pukebk6aWlrjbkWCK27cJOS0bM9OhUq0QE7-doKh1nVGqaB-SKHlnIF7W6dj,01X5UIHT33M2FW5H7WVNDYNVPEGLFJL5WZ
sales,Presentations/Technical Solutions Presentations/DaaS,Why DaaS-BattleCard.pptx,pptx,2.63,2022-03-11,2022-03-11,Vijender Yadav,Deck; Competitive; DaaS; Sales,Deck; Competitive,,DaaS,,active,yes,,https://propalmsnetwork.sharepoint.com/sites/Company/_layouts/15/Doc.aspx?sourcedoc=%7BA8457EE0-EDC0-43CA-8A84-16DD14D00A5E%7D&file=Why%20DaaS-BattleCard.pptx&action=edit&mobileredirect=true,b!MW22Pukebk6aWlrjbkWCK27cJOS0bM9OhUq0QE7-doKh1nVGqaB-SKHlnIF7W6dj,01X5UIHT7APZC2RQHNZJBYVBAW3UKNACS6
sales,Presentations/Technical Solutions Presentations/DaaS/old/BOM and Pricing,Accops - Cloud vs On-Premise - VDI.xlsx,xlsx,0.04,2021-07-16,2021-07-16,BALABHARATHY,Deck; Competitive; VDI; DaaS; Sales; Archived,Deck; Competitive,,VDI; DaaS,,archived,no,archive/draft folder,https://propalmsnetwork.sharepoint.com/sites/Company/_layouts/15/Doc.aspx?sourcedoc=%7B9AA387B8-2399-4286-A209-49B6C58FD55A%7D&file=Accops%20-%20Cloud%20vs%20On-Premise%20-%20VDI.xlsx&action=default&mobileredirect=true,b!MW22Pukebk6aWlrjbkWCK27cJOS0bM9OhUq0QE7-doKh1nVGqaB-SKHlnIF7W6dj,01X5UIHT5YQ6RZVGJDQZBKECKJW3CY7VK2
sales,Presentations/Technical Solutions Presentations/DaaS/old/BOM and Pricing,Accops - DaaS-v2.xlsx,xlsx,0.02,2021-07-16,2021-07-16,BALABHARATHY,Deck; DaaS; Sales; Archived,Deck,,DaaS,,archived,no,archive/draft folder,https://propalmsnetwork.sharepoint.com/sites/Company/_layouts/15/Doc.aspx?sourcedoc=%7BAB4E77C7-824C-4AEE-B34A-83B801482B9A%7D&file=Accops%20-%20DaaS-v2.xlsx&action=default&mobileredirect=true,b!MW22Pukebk6aWlrjbkWCK27cJOS0bM9OhUq0QE7-doKh1nVGqaB-SKHlnIF7W6dj,01X5UIHT6HO5HKWTEC5ZFLGSUDXAAUQK42
sales,Presentations/Technical Solutions Presentations/DaaS/old/BOM and Pricing,Accops - WVD Pricing-v3.xlsx,xlsx,0.08,2021-07-16,2021-07-16,BALABHARATHY,Deck; Pricing; DaaS; Sales; Archived,Deck; Pricing,,DaaS,,archived,no,archive/draft folder,https://propalmsnetwork.sharepoint.com/sites/Company/_layouts/15/Doc.aspx?sourcedoc=%7B8A59B1E9-CF6B-47D9-AD72-C6DD24CED695%7D&file=Accops%20-%20WVD%20Pricing-v3.xlsx&action=default&mobileredirect=true,b!MW22Pukebk6aWlrjbkWCK27cJOS0bM9OhUq0QE7-doKh1nVGqaB-SKHlnIF7W6dj,01X5UIHT7JWFMYU26P3FD224WG3USM5VUV
sales,Presentations/Technical Solutions Presentations/DaaS/old/BOM and Pricing,Accops - WVD sizing-v2.xlsx,xlsx,0.08,2021-07-16,2021-07-16,BALABHARATHY,Deck; DaaS; Sales; Archived,Deck,,DaaS,,archived,no,archive/draft folder,https://propalmsnetwork.sharepoint.com/sites/Company/_layouts/15/Doc.aspx?sourcedoc=%7BDA0BD720-8A07-4D5A-A1E9-7B549E0788C4%7D&file=Accops%20-%20WVD%20sizing-v2.xlsx&action=default&mobileredirect=true,b!MW22Pukebk6aWlrjbkWCK27cJOS0bM9OhUq0QE7-doKh1nVGqaB-SKHlnIF7W6dj,01X5UIHTZA24F5UB4KLJG2D2L3KSPAPCGE
sales,Presentations/Technical Solutions Presentations/DaaS/old/BOM and Pricing,Accops BOM - AVO DaaS and Azure BOM-v1.xlsx,xlsx,0.04,2021-07-16,2021-07-16,BALABHARATHY,Deck; DaaS; Sales; Archived,Deck,,DaaS,,archived,no,archive/draft folder,https://propalmsnetwork.sharepoint.com/sites/Company/_layouts/15/Doc.aspx?sourcedoc=%7BC06F735E-D97E-45CD-B41E-8F38C8D58567%7D&file=Accops%20BOM%20-%20AVO%20DaaS%20and%20Azure%20BOM-v1.xlsx&action=default&mobileredirect=true,b!MW22Pukebk6aWlrjbkWCK27cJOS0bM9OhUq0QE7-doKh1nVGqaB-SKHlnIF7W6dj,01X5UIHT26ONX4A7WZZVC3IHUPHDENLBLH
sales,Presentations/Technical Solutions Presentations/DaaS/old/BOM and Pricing,BOM-Comparison-Azure-vs-Onprem.xlsx,xlsx,0.03,2021-07-16,2021-07-16,BALABHARATHY,Deck; Competitive; DaaS; Sales; Archived,Deck; Competitive,,DaaS,,archived,no,archive/draft folder,https://propalmsnetwork.sharepoint.com/sites/Company/_layouts/15/Doc.aspx?sourcedoc=%7B2C733CC2-430D-482A-A90E-FBE8D8CE80D8%7D&file=BOM-Comparison-Azure-vs-Onprem.xlsx&action=default&mobileredirect=true,b!MW22Pukebk6aWlrjbkWCK27cJOS0bM9OhUq0QE7-doKh1nVGqaB-SKHlnIF7W6dj,01X5UIHT6CHRZSYDKDFJEKSDX35DMM5AGY
sales,Presentations/Technical Solutions Presentations/DaaS/old/BOM and Pricing,Microsoft-wvd-bom.png,png,1.21,2021-07-16,2021-07-16,BALABHARATHY,Deck; DaaS; Sales; Archived,Deck,,DaaS,,archived,no,archive/draft folder,https://propalmsnetwork.sharepoint.com/sites/Company/Shared%20Documents/Sales/Sales%20Collateral/Presentations/Technical%20Solutions%20Presentations/DaaS/old/BOM%20and%20Pricing/Microsoft-wvd-bom.png,b!MW22Pukebk6aWlrjbkWCK27cJOS0bM9OhUq0QE7-doKh1nVGqaB-SKHlnIF7W6dj,01X5UIHT7KSGMM6S7YYZELXKRQ3457RI4T
sales,Presentations/Technical Solutions Presentations/DaaS/old/BOM and Pricing,PAYG-B4MS-BYOL.xlsx,xlsx,0.09,2021-07-16,2021-07-16,BALABHARATHY,Deck; DaaS; Sales; Archived,Deck,,DaaS,,archived,no,archive/draft folder,https://propalmsnetwork.sharepoint.com/sites/Company/_layouts/15/Doc.aspx?sourcedoc=%7BA671463D-CA7B-4528-8687-430038631820%7D&file=PAYG-B4MS-BYOL.xlsx&action=default&mobileredirect=true,b!MW22Pukebk6aWlrjbkWCK27cJOS0bM9OhUq0QE7-doKh1nVGqaB-SKHlnIF7W6dj,01X5UIHTZ5IZY2M66KFBCYNB2DAA4GGGBA
sales,Presentations/Technical Solutions Presentations/DaaS/old/BOM and Pricing,PAYG-B4MS-OS-LICENSE-INCLUDED.xlsx,xlsx,0.09,2021-07-16,2021-07-16,BALABHARATHY,Deck; DaaS; Sales; Archived,Deck,,DaaS,,archived,no,archive/draft folder,https://propalmsnetwork.sharepoint.com/sites/Company/_layouts/15/Doc.aspx?sourcedoc=%7B0AF676C9-586A-4B8E-B0FF-C6EBEAB77EBD%7D&file=PAYG-B4MS-OS-LICENSE-INCLUDED.xlsx&action=default&mobileredirect=true,b!MW22Pukebk6aWlrjbkWCK27cJOS0bM9OhUq0QE7-doKh1nVGqaB-SKHlnIF7W6dj,01X5UIHT6JO33AU2SYRZF3B76G5PVLO7V5
sales,Presentations/Technical Solutions Presentations/DaaS/old/BOM and Pricing,PAYG-D4SV3-BYOL.xlsx,xlsx,0.09,2021-07-16,2021-07-16,BALABHARATHY,Deck; DaaS; Sales; Archived,Deck,,DaaS,,archived,no,archive/draft folder,https://propalmsnetwork.sharepoint.com/sites/Company/_layouts/15/Doc.aspx?sourcedoc=%7B63EF772B-127F-4C0A-831F-5D4B788EDF4C%7D&file=PAYG-D4SV3-BYOL.xlsx&action=default&mobileredirect=true,b!MW22Pukebk6aWlrjbkWCK27cJOS0bM9OhUq0QE7-doKh1nVGqaB-SKHlnIF7W6dj,01X5UIHTZLO7XWG7YSBJGIGH25JN4I5X2M
sales,Presentations/Technical Solutions Presentations/DaaS/old/BOM and Pricing,PAYG-D4SV3-OS-LICENSED-INCLUDED.xlsx,xlsx,0.09,2021-07-16,2021-07-16,BALABHARATHY,Deck; DaaS; Sales; Archived,Deck,,DaaS,,archived,no,archive/draft folder,https://propalmsnetwork.sharepoint.com/sites/Company/_layouts/15/Doc.aspx?sourcedoc=%7B6DA86846-D903-4E49-A6BB-088A7E5CFEAC%7D&file=PAYG-D4SV3-OS-LICENSED-INCLUDED.xlsx&action=default&mobileredirect=true,b!MW22Pukebk6aWlrjbkWCK27cJOS0bM9OhUq0QE7-doKh1nVGqaB-SKHlnIF7W6dj,01X5UIHT2GNCUG2A6ZJFHKNOYIRJ7FZ7VM
sales,Presentations/Technical Solutions Presentations/DaaS/old/BOM and Pricing,Windows Virtual Desktop Solution Configurator.xlsm,xlsm,0.51,2021-07-16,2021-07-16,BALABHARATHY,Deck; VDI; DaaS; Sales; Archived,Deck,,VDI; DaaS,,archived,no,archive/draft folder,https://propalmsnetwork.sharepoint.com/sites/Company/_layouts/15/Doc.aspx?sourcedoc=%7BF76653E7-6673-4BF4-819A-618AD94835F7%7D&file=Windows%20Virtual%20Desktop%20Solution%20Configurator.xlsm&action=default&mobileredirect=true,b!MW22Pukebk6aWlrjbkWCK27cJOS0bM9OhUq0QE7-doKh1nVGqaB-SKHlnIF7W6dj,01X5UIHT7HKNTPO43G6RFYDGTBRLMUQNPX
sales,Presentations/Technical Solutions Presentations/DaaS/old/Other docs,Accops Virtual Office v3.docx,docx,1.33,2021-07-16,2021-07-16,BALABHARATHY,Deck; DaaS; Sales; Archived,Deck,,DaaS,,archived,no,archive/draft folder,https://propalmsnetwork.sharepoint.com/sites/Company/_layouts/15/Doc.aspx?sourcedoc=%7B9B1CD28D-93CC-4F3B-9967-14FDB9D6890A%7D&file=Accops%20Virtual%20Office%20v3.docx&action=default&mobileredirect=true,b!MW22Pukebk6aWlrjbkWCK27cJOS0bM9OhUq0QE7-doKh1nVGqaB-SKHlnIF7W6dj,01X5UIHT4N2IOJXTETHNHZSZYU7W45NCIK
sales,Presentations/Technical Solutions Presentations/DaaS/old/Other docs,Accops WVD - Technical.pptx,pptx,0.46,2021-07-16,2021-07-16,Vijender Yadav,Deck; DaaS; Sales; Archived,Deck,,DaaS,,archived,no,archive/draft folder,https://propalmsnetwork.sharepoint.com/sites/Company/_layouts/15/Doc.aspx?sourcedoc=%7BD9F4891B-834A-4516-874B-8A9EA413E4FA%7D&file=Accops%20WVD%20-%20Technical.pptx&action=edit&mobileredirect=true,b!MW22Pukebk6aWlrjbkWCK27cJOS0bM9OhUq0QE7-doKh1nVGqaB-SKHlnIF7W6dj,01X5UIHTY3RH2NSSUDCZCYOS4KT2SBHZH2
sales,Presentations/Technical Solutions Presentations/DaaS/old/Other docs,Accops for Azure-v6.pptx,pptx,7.12,2021-07-16,2021-07-16,BALABHARATHY,Deck; DaaS; Sales; Archived,Deck,,DaaS,,archived,no,archive/draft folder,https://propalmsnetwork.sharepoint.com/sites/Company/_layouts/15/Doc.aspx?sourcedoc=%7B9338238E-21AE-4856-B61F-1316E61E219E%7D&file=Accops%20for%20Azure-v6.pptx&action=edit&mobileredirect=true,b!MW22Pukebk6aWlrjbkWCK27cJOS0bM9OhUq0QE7-doKh1nVGqaB-SKHlnIF7W6dj,01X5UIHT4OEM4JHLRBKZELMHYTC3TB4IM6
sales,Presentations/Technical Solutions Presentations/DaaS/old/Other docs,Accops for WVD- Intro - 1pager.pdf,pdf,0.13,2021-07-16,2021-07-16,Vijender Yadav,Deck; DaaS; Sales; Archived,Deck,,DaaS,,archived,no,archive/draft folder,https://propalmsnetwork.sharepoint.com/sites/Company/Shared%20Documents/Sales/Sales%20Collateral/Presentations/Technical%20Solutions%20Presentations/DaaS/old/Other%20docs/Accops%20for%20WVD-%20Intro%20-%201pager.pdf,b!MW22Pukebk6aWlrjbkWCK27cJOS0bM9OhUq0QE7-doKh1nVGqaB-SKHlnIF7W6dj,01X5UIHT6BJBIRQ65G7ZCI6GYNKLGK6JHN
sales,Presentations/Technical Solutions Presentations/DaaS/old/Other docs,Accops for WVD- Intro - 1pager.pptx,pptx,0.33,2021-07-16,2021-07-16,Vijender Yadav,Deck; DaaS; Sales; Archived,Deck,,DaaS,,archived,no,archive/draft folder,https://propalmsnetwork.sharepoint.com/sites/Company/_layouts/15/Doc.aspx?sourcedoc=%7BB084C3FA-5CA0-494B-BD35-EA1EB4720D17%7D&file=Accops%20for%20WVD-%20Intro%20-%201pager.pptx&action=edit&mobileredirect=true,b!MW22Pukebk6aWlrjbkWCK27cJOS0bM9OhUq0QE7-doKh1nVGqaB-SKHlnIF7W6dj,01X5UIHT72YOCLBIC4JNE32NPKD22HEDIX
sales,Presentations/Technical Solutions Presentations/DaaS/old/Other docs,Accops in Azure-3.0 - Tech Data.pptx,pptx,0.36,2021-07-16,2021-07-16,Vijender Yadav,Deck; DaaS; Sales; Archived,Deck,,DaaS,,archived,no,archive/draft folder,https://propalmsnetwork.sharepoint.com/sites/Company/_layouts/15/Doc.aspx?sourcedoc=%7B2B6442EC-8C17-4BB4-BC75-EC3F79993D25%7D&file=Accops%20in%20Azure-3.0%20-%20Tech%20Data.pptx&action=edit&mobileredirect=true,b!MW22Pukebk6aWlrjbkWCK27cJOS0bM9OhUq0QE7-doKh1nVGqaB-SKHlnIF7W6dj,01X5UIHT7MIJSCWF4MWRF3Y5PMH54ZSPJF
sales,Presentations/Technical Solutions Presentations/DaaS/old/Other docs,Accops with MS-WVD-Azure-3.docx,docx,0.26,2021-07-16,2021-09-28,SANDIP MALLIK,Deck; DaaS; Sales; Archived,Deck,,DaaS,,archived,no,archive/draft folder,https://propalmsnetwork.sharepoint.com/sites/Company/_layouts/15/Doc.aspx?sourcedoc=%7BD1EA39B6-905C-4FB5-84E2-A5B6F9F97C69%7D&file=Accops%20with%20MS-WVD-Azure-3.docx&action=default&mobileredirect=true,b!MW22Pukebk6aWlrjbkWCK27cJOS0bM9OhUq0QE7-doKh1nVGqaB-SKHlnIF7W6dj,01X5UIHT5WHHVNCXEQWVHYJYVFW347S7DJ
sales,Presentations/Technical Solutions Presentations/DaaS/old/Other docs,Accops with MS-WVD-Azure-3.pdf,pdf,0.39,2021-07-16,2021-07-16,Vijender Yadav,Deck; DaaS; Sales; Archived,Deck,,DaaS,,archived,no,archive/draft folder,https://propalmsnetwork.sharepoint.com/sites/Company/Shared%20Documents/Sales/Sales%20Collateral/Presentations/Technical%20Solutions%20Presentations/DaaS/old/Other%20docs/Accops%20with%20MS-WVD-Azure-3.pdf,b!MW22Pukebk6aWlrjbkWCK27cJOS0bM9OhUq0QE7-doKh1nVGqaB-SKHlnIF7W6dj,01X5UIHT6MA6KKUOK7G5HIJ7K4EJDERVTU
sales,Presentations/Technical Solutions Presentations/DaaS/old/Other docs,Microsoft Licensing for Cloud.pptx,pptx,0.33,2021-08-02,2021-07-30,Vijender Yadav,Deck; DaaS; Sales; Archived,Deck,,DaaS,,archived,no,archive/draft folder,https://propalmsnetwork.sharepoint.com/sites/Company/_layouts/15/Doc.aspx?sourcedoc=%7BCA69AB97-BEA6-4752-9809-BEE4A0C83F42%7D&file=Microsoft%20Licensing%20for%20Cloud.pptx&action=edit&mobileredirect=true,b!MW22Pukebk6aWlrjbkWCK27cJOS0bM9OhUq0QE7-doKh1nVGqaB-SKHlnIF7W6dj,01X5UIHT4XVNU4VJV6KJDZQCN64SQMQP2C
sales,Presentations/Technical Solutions Presentations/Data Compliance,Accops - Technical Solution - Data Compliance.pptx,pptx,3.44,2021-07-16,2021-07-16,BALABHARATHY,Deck; Sales,Deck,,,,active,yes,,https://propalmsnetwork.sharepoint.com/sites/Company/_layouts/15/Doc.aspx?sourcedoc=%7B1B73F55B-F9E2-4893-BBD6-B33F73C2421C%7D&file=Accops%20-%20Technical%20Solution%20-%20Data%20Compliance.pptx&action=edit&mobileredirect=true,b!MW22Pukebk6aWlrjbkWCK27cJOS0bM9OhUq0QE7-doKh1nVGqaB-SKHlnIF7W6dj,01X5UIHT236VZRXYXZSNELXVVTH5Z4EQQ4
sales,Presentations/Technical Solutions Presentations/Data Compliance,Accops-Solution for DataCompliance.pdf,pdf,2.16,2021-07-16,2021-07-16,BALABHARATHY,Deck; Sales,Deck,,,,active,yes,,https://propalmsnetwork.sharepoint.com/sites/Company/Shared%20Documents/Sales/Sales%20Collateral/Presentations/Technical%20Solutions%20Presentations/Data%20Compliance/Accops-Solution%20for%20DataCompliance.pdf,b!MW22Pukebk6aWlrjbkWCK27cJOS0bM9OhUq0QE7-doKh1nVGqaB-SKHlnIF7W6dj,01X5UIHT6LI6UQIFBDY5HJHTYBAYAF645O
sales,Presentations/Technical Solutions Presentations/Dynamics CRM,Accops - Technical Solution - for DynamicsCRM-v3.pptx,pptx,3.28,2021-07-16,2021-07-16,BALABHARATHY,Deck; Sales,Deck,,,,active,yes,,https://propalmsnetwork.sharepoint.com/sites/Company/_layouts/15/Doc.aspx?sourcedoc=%7B01153629-890D-4F6B-ADB7-31DDDC3C9DAC%7D&file=Accops%20-%20Technical%20Solution%20-%20for%20DynamicsCRM-v3.pptx&action=edit&mobileredirect=true,b!MW22Pukebk6aWlrjbkWCK27cJOS0bM9OhUq0QE7-doKh1nVGqaB-SKHlnIF7W6dj,01X5UIHTZJGYKQCDMJNNH23NZR3XODZHNM
sales,Presentations/Technical Solutions Presentations/Google Cloud - GCP,Accops - Technical Solution - GCP-v1.pptx,pptx,10.89,2021-07-16,2021-07-16,BALABHARATHY,Deck; Sales,Deck,,,,active,yes,,https://propalmsnetwork.sharepoint.com/sites/Company/_layouts/15/Doc.aspx?sourcedoc=%7B4DEB82A9-EFF9-4BB2-A381-94CA3BD9DE90%7D&file=Accops%20-%20Technical%20Solution%20-%20GCP-v1.pptx&action=edit&mobileredirect=true,b!MW22Pukebk6aWlrjbkWCK27cJOS0bM9OhUq0QE7-doKh1nVGqaB-SKHlnIF7W6dj,01X5UIHT5JQLVU36PPWJF2HAMUZI55TXUQ
sales,Presentations/Technical Solutions Presentations/Graphics,Accops - Remote Access to Graphics Workstation-v2.pdf,pdf,2.74,2021-07-16,2021-07-16,BALABHARATHY,Deck; Sales,Deck,,,,active,yes,,https://propalmsnetwork.sharepoint.com/sites/Company/Shared%20Documents/Sales/Sales%20Collateral/Presentations/Technical%20Solutions%20Presentations/Graphics/Accops%20-%20Remote%20Access%20to%20Graphics%20Workstation-v2.pdf,b!MW22Pukebk6aWlrjbkWCK27cJOS0bM9OhUq0QE7-doKh1nVGqaB-SKHlnIF7W6dj,01X5UIHT3VVPHJJYM7JRGZ5YCBOTY3UMCT
sales,Presentations/Technical Solutions Presentations/Graphics,Accops - Remote Access to Graphics Workstation-v2.pptx,pptx,4.9,2021-07-16,2021-07-16,BALABHARATHY,Deck; Sales,Deck,,,,active,yes,,https://propalmsnetwork.sharepoint.com/sites/Company/_layouts/15/Doc.aspx?sourcedoc=%7BEE494772-A5A9-4D3C-A085-9F520D697561%7D&file=Accops%20-%20Remote%20Access%20to%20Graphics%20Workstation-v2.pptx&action=edit&mobileredirect=true,b!MW22Pukebk6aWlrjbkWCK27cJOS0bM9OhUq0QE7-doKh1nVGqaB-SKHlnIF7W6dj,01X5UIHT3SI5E65KNFHRG2BBM7KIGWS5LB
sales,Presentations/Technical Solutions Presentations/Graphics,Accops VDI for Graphics Workstation-v3 -Internal-Training.pptx,pptx,4.92,2023-04-14,2023-04-14,Vijender Yadav,Deck; VDI; Sales,Deck,,VDI,,active,yes,,https://propalmsnetwork.sharepoint.com/sites/Company/_layouts/15/Doc.aspx?sourcedoc=%7B4B9195E6-7F80-4B06-89E0-792E86AA3457%7D&file=Accops%20VDI%20for%20Graphics%20Workstation-v3%20-Internal-Training.pptx&action=edit&mobileredirect=true,b!MW22Pukebk6aWlrjbkWCK27cJOS0bM9OhUq0QE7-doKh1nVGqaB-SKHlnIF7W6dj,01X5UIHT7GSWIUXAD7AZFYTYDZF2DKUNCX
sales,Presentations/Technical Solutions Presentations/Graphics,Accops VDI for Graphics Workstation-v3.pdf,pdf,2.73,2021-07-16,2021-07-16,BALABHARATHY,Deck; VDI; Sales,Deck,,VDI,,active,yes,,https://propalmsnetwork.sharepoint.com/sites/Company/Shared%20Documents/Sales/Sales%20Collateral/Presentations/Technical%20Solutions%20Presentations/Graphics/Accops%20VDI%20for%20Graphics%20Workstation-v3.pdf,b!MW22Pukebk6aWlrjbkWCK27cJOS0bM9OhUq0QE7-doKh1nVGqaB-SKHlnIF7W6dj,01X5UIHT74Y7BZASMB4BBIQM4AU6T646ME
sales,Presentations/Technical Solutions Presentations/Graphics,Accops VDI for Graphics Workstation-v3.pptx,pptx,4.92,2021-07-16,2023-04-14,Vijender Yadav,Deck; VDI; Sales,Deck,,VDI,,active,yes,,https://propalmsnetwork.sharepoint.com/sites/Company/_layouts/15/Doc.aspx?sourcedoc=%7BA89BD547-2427-406D-B451-3BF9C78B097C%7D&file=Accops%20VDI%20for%20Graphics%20Workstation-v3.pptx&action=edit&mobileredirect=true,b!MW22Pukebk6aWlrjbkWCK27cJOS0bM9OhUq0QE7-doKh1nVGqaB-SKHlnIF7W6dj,01X5UIHT2H2WN2QJZENVALIUJ37HDYWCL4
